number,ROI_mean,Vec (V)
882,8.125184943181813,-0.364697
883,8.124913920454544,-0.367969
884,8.125013352272724,-0.371272
885,8.12505142045454,-0.374643
886,8.125153124999997,-0.378083
887,8.125843465909087,-0.381417
888,8.124968522727276,-0.38472
889,8.125139545454545,-0.388004
890,8.125143522727278,-0.39127
891,8.125609431818182,-0.394766
892,8.126102045454548,-0.398093
893,8.125461136363638,-0.40152
894,8.125141022727272,-0.40465
895,8.124235340909088,-0.407928
896,8.12556261363636,-0.411151
897,8.126417215909088,-0.414547
898,8.125766590909087,-0.41798
899,8.125100170454543,-0.421339
900,8.127399545454551,-0.424822
901,8.12720920454546,-0.427964
902,8.126638181818187,-0.431285
903,8.126458125000001,-0.434681
904,8.126663181818182,-0.438121
905,8.126508693181822,-0.441511
906,8.12493738636363,-0.444758
907,8.125893636363635,-0.44808
908,8.125525454545452,-0.451296
909,8.125541988636362,-0.45463
910,8.126496477272726,-0.45797
911,8.127238579545454,-0.461304
912,8.12681801136364,-0.46462
913,8.12662653409091,-0.468084
914,8.126257215909098,-0.471276
915,8.126259488636366,-0.474585
916,8.126710625000001,-0.478092
917,8.127146988636367,-0.481445
918,8.125674261363635,-0.484767
919,8.126627102272728,-0.488095
920,8.126978238636362,-0.491367
921,8.127091306818185,-0.494589
922,8.12707880681818,-0.498029
923,8.126659488636365,-0.501468
924,8.126989886363637,-0.504796
925,8.126987613636363,-0.507987
926,8.126928522727273,-0.511272
927,8.127100113636363,-0.514612
928,8.127311477272727,-0.518039
929,8.127052386363639,-0.521584
930,8.127162954545456,-0.524837
931,8.127048750000002,-0.528116
932,8.127022613636363,-0.531425
933,8.127423806818184,-0.534697
934,8.127728863636365,-0.538124
935,8.127004488636366,-0.541495
936,8.12565977272727,-0.544761
937,8.126585909090908,-0.547928
938,8.127016590909092,-0.546292
939,8.126831363636361,-0.542933
940,8.126724545454547,-0.539729
941,8.127545000000001,-0.536501
942,8.12735960227272,-0.533098
943,8.127313011363631,-0.529702
944,8.126969829545446,-0.526263
945,8.127765852272724,-0.522879
946,8.128518693181812,-0.519557
947,8.126465852272723,-0.516335
948,8.126692272727274,-0.513032
949,8.12688034090909,-0.509685
950,8.125688295454543,-0.506333
951,8.12506613636363,-0.503011
952,8.125424659090909,-0.499683
953,8.12533886363636,-0.496424
954,8.125205284090908,-0.493176
955,8.126418920454544,-0.489675
956,8.127050170454543,-0.486335
957,8.126943409090908,-0.482951
958,8.126341079545453,-0.479629
959,8.125645113636363,-0.476277
960,8.12545579545454,-0.472955
961,8.125615454545445,-0.469615
962,8.126279090909087,-0.466336
963,8.125922329545448,-0.463015
964,8.125278522727266,-0.459662
965,8.126698465909083,-0.456173
966,8.126239772727276,-0.452938
967,8.124909090909096,-0.449616
968,8.125327272727281,-0.446251
969,8.125701193181827,-0.442924
970,8.124960795454554,-0.439701
971,8.123744943181824,-0.436386
972,8.127492272727272,-0.433027
973,8.12603034090909,-0.429674
974,8.125373522727271,-0.426309
975,8.125415624999995,-0.422913
976,8.12572125,-0.419678
977,8.125970738636363,-0.416356
978,8.12589727272727,-0.41306
979,8.12557795454545,-0.409707
980,8.125402954545452,-0.40628
981,8.125593295454541,-0.402822
982,8.126028522727275,-0.399636
983,8.126326249999995,-0.396364
984,8.124770738636366,-0.393111
985,8.125541193181819,-0.389826
986,8.125588920454547,-0.386331
987,8.125223579545453,-0.382954
988,8.125055965909095,-0.379824
989,8.125470738636366,-0.376403
990,8.124661818181819,-0.373063
991,8.124995340909091,-0.369667
992,8.12527204545455,-0.366228
993,8.12530272727273,-0.3629
994,8.125130000000002,-0.359714
995,8.124953295454548,-0.356399
996,8.12581857954545,-0.353053
997,8.125683920454545,-0.349712
998,8.125982215909088,-0.346291
999,8.125780511363637,-0.343007
1000,8.125264602272724,-0.339766
1001,8.125599829545449,-0.33645
1002,8.123950340909092,-0.333104
1003,8.124573068181823,-0.329733
1004,8.123755454545456,-0.326287
1005,8.123430454545458,-0.323021
1006,8.124301477272727,-0.31965
1007,8.125188409090914,-0.316341
1008,8.124974431818185,-0.312883
1009,8.124365340909092,-0.309573
1010,8.123959090909093,-0.306307
1011,8.123540965909088,-0.302905
1012,8.123214772727273,-0.299813
1013,8.123377329545455,-0.296411
1014,8.123473068181816,-0.292996
1015,8.124145795454547,-0.289643
1016,8.124192386363635,-0.286284
1017,8.124165738636364,-0.282938
1018,8.123983295454543,-0.279703
1019,8.123037329545452,-0.276412
1020,8.124647272727271,-0.273128
1021,8.12557852272727,-0.269763
1022,8.12511261363636,-0.266361
1023,8.124835340909089,-0.262934
1024,8.125058636363637,-0.259624
1025,8.124566590909089,-0.256303
1026,8.123287045454543,-0.252987
1027,8.123358636363633,-0.249542
1028,8.123471136363635,-0.246294
1029,8.122980284090907,-0.242904
1030,8.12204102272727,-0.239676
1031,8.121543352272724,-0.236373
1032,8.123455681818182,-0.23307
1033,8.123843181818177,-0.229754
1034,8.124140909090908,-0.226513
1035,8.123767670454546,-0.223086
1036,8.122896590909091,-0.219758
1037,8.12212221590909,-0.216585
1038,8.122541988636364,-0.213158
1039,8.122570965909091,-0.209725
1040,8.12202039772727,-0.20631
1041,8.123168181818182,-0.203032
1042,8.123185738636364,-0.199735
1043,8.122392045454545,-0.196376
1044,8.122787272727267,-0.192999
1045,8.123152045454543,-0.189832
1046,8.12247079545454,-0.186318
1047,8.122225909090904,-0.182966
1048,8.122337272727266,-0.179557
1049,8.121270227272722,-0.176434
1050,8.11961772727272,-0.17318
1051,8.119344431818176,-0.169766
1052,8.119938749999996,-0.166463
1053,8.119850738636359,-0.163017
1054,8.119160909090903,-0.159757
1055,8.11948767045454,-0.15646
1056,8.119797897727269,-0.153151
1057,8.118884829545449,-0.149656
1058,8.118380852272725,-0.146322
1059,8.118309261363637,-0.143019
1060,8.118114943181814,-0.139672
1061,8.117229715909087,-0.136375
1062,8.118133465909095,-0.132886
1063,8.117819829545454,-0.129726
1064,8.11764880681818,-0.126243
1065,8.117257897727272,-0.122977
1066,8.116450511363636,-0.119736
1067,8.115489147727272,-0.116526
1068,8.116958409090913,-0.112963
1069,8.116524318181819,-0.109672
1070,8.11639363636364,-0.106332
1071,8.116300511363644,-0.102942
1072,8.116147045454552,-0.0996759
1073,8.116124943181825,-0.0965278
1074,8.115790397727269,-0.0931317
1075,8.115717670454542,-0.0897853
1076,8.115714261363632,-0.0864574
1077,8.115029602272728,-0.0830304
1078,8.114046647727267,-0.0796034
1079,8.114039318181815,-0.0763498
1080,8.113082670454551,-0.0728671
1081,8.11331164772728,-0.0697499
1082,8.11337357954546,-0.0663662
1083,8.113015056818186,-0.0631065
1084,8.11246789772728,-0.0598097
1085,8.112263352272734,-0.0564942
1086,8.112510340909084,-0.0530424
1087,8.112201818181806,-0.0498942
1088,8.11156318181817,-0.046461
1089,8.11092176136363,-0.0431517
1090,8.110794999999989,-0.0397805
1091,8.111480852272715,-0.0364774
1092,8.109750965909088,-0.0331681
1093,8.10969528409091,-0.0298403
1094,8.10999755681818,-0.0263637
1095,8.10966232954545,-0.0230296
1096,8.108609488636363,-0.0196707
1097,8.107818579545452,-0.0163553
1098,8.10697181818182,-0.013015
1099,8.106497386363642,-0.00976769
1100,8.10590193181819,-0.00642743
1101,8.105122500000006,-0.00312435
1102,8.104770681818188,0.000228312
1103,8.105674772727278,0.00353139
1104,8.105119261363638,0.00681588
1105,8.10346357954546,0.0101623
1106,8.103305625000003,0.0135584
1107,8.103535738636365,0.016911
1108,8.103195397727278,0.0203319
1109,8.102377215909092,0.0235978
1110,8.10300267045455,0.0268389
1111,8.101269147727276,0.0302783
1112,8.100358920454546,0.0336743
1113,8.100232840909095,0.0370951
1114,8.100164034090914,0.0403734
1115,8.09952431818182,0.0436207
1116,8.099640000000004,0.04693
1117,8.099671250000009,0.0502579
1118,8.099559886363643,0.0535672
1119,8.098678068181819,0.05705
1120,8.097761590909096,0.0603283
1121,8.09835306818182,0.0636685
1122,8.097187102272724,0.0670212
1123,8.097708124999995,0.0702809
1124,8.097329715909089,0.0736893
1125,8.097269090909089,0.076918
1126,8.09745073863636,0.0802521
1127,8.096621931818177,0.0836605
1128,8.094318295454542,0.0869264
1129,8.094901250000001,0.0903472
1130,8.094654090909092,0.0938176
1131,8.093737102272733,0.0972075
1132,8.093323409090912,0.100455
1133,8.094599034090912,0.103696
1134,8.092342670454538,0.107042
1135,8.092756874999997,0.110358
1136,8.092157443181813,0.113649
1137,8.09221085227272,0.117026
1138,8.092336420454538,0.120267
1139,8.09031369318181,0.123483
1140,8.091212329545458,0.126836
1141,8.090575965909094,0.130356
1142,8.089835625000003,0.133653
1143,8.089425965909093,0.13713
1144,8.089320852272731,0.140371
1145,8.089321988636366,0.143661
1146,8.087781931818188,0.147026
1147,8.087351250000006,0.150193
1148,8.088464318181822,0.15375
1149,8.087260909090913,0.157029
1150,8.08606090909091,0.160449
1151,8.087870000000002,0.163734
1152,8.085043522727277,0.166963
1153,8.084923636363637,0.17029
1154,8.084805454545457,0.173656
1155,8.084512840909092,0.177021
1156,8.084079318181816,0.180305
1157,8.083762840909094,0.183633
1158,8.084530227272726,0.186992
1159,8.083062045454541,0.1904
1160,8.083009772727268,0.193747
1161,8.08334045454545,0.197068
1162,8.082847840909087,0.200074
1163,8.081330795454543,0.198735
1164,8.083677386363634,0.197948
1165,8.083596136363637,0.197886
1166,8.083465454545454,0.197948
1167,8.08350125,0.197948
1168,8.083432499999999,0.197886
1169,8.082768863636364,0.197942
1170,8.082793579545454,0.197818
1171,8.083131079545451,0.197862
1172,8.08295096590909,0.197849
1173,8.083143011363632,0.197843
1174,8.083565738636363,0.197837
1175,8.083123693181816,0.197862
1176,8.084151761363636,0.197868
1177,8.083636420454546,0.197905
1178,8.083415965909092,0.197942
1179,8.083731875000002,0.197812
1180,8.084472215909091,0.197843
1181,8.085243806818182,0.197874
1182,8.08482653409091,0.197831
1183,8.085350965909088,0.197917
1184,8.085665738636362,0.197911
1185,8.085589034090905,0.197998
1186,8.085443579545455,0.197936
1187,8.085745284090908,0.197967
1188,8.084179545454539,0.197961
1189,8.084557954545446,0.197837
1190,8.084253977272718,0.197948
1191,8.084497727272721,0.197911
1192,8.084848295454536,0.197787
1193,8.083590340909085,0.197744
1194,8.084953806818183,0.197824
1195,8.085457784090906,0.197849
1196,8.085932784090911,0.197948
1197,8.085822556818183,0.19788
1198,8.08600835227273,0.197849
1199,8.086229375000002,0.110885
1200,8.084463636363637,0.00126324
1201,8.084916477272726,0.00147394
1202,8.085416477272723,0.00146154
1203,8.085992613636357,0.00142436
1204,8.086249431818176,0.00137478
1205,8.085649999999998,0.00144915
1206,8.08610528409091,0.00141197
1207,8.08571835227272,0.00132521
1208,8.085799034090908,0.00144915
1209,8.086790511363633,0.00141197
1210,8.08608028409091,0.00144915
1211,8.086826874999998,0.00145535
1212,8.084464772727275,0.0013376
1213,8.085077272727277,0.00128802
1214,8.08507613636364,0.00139338
1215,8.084684659090913,0.00138718
1216,8.084241477272734,0.00138098
1217,8.08394829545455,0.00128183
1218,8.084200795454539,0.00146774
1219,8.085729772727268,0.00140577
1220,8.085761590909085,0.00150492
1221,8.085341136363631,0.00144295
1222,8.08513829545454,0.0015545
1223,8.084877499999994,0.00131281
1224,8.086088693181821,0.00128183
1225,8.086296647727274,0.00135
1226,8.086850625000004,0.00147394
1227,8.087085284090913,0.00141816
1228,8.086821647727279,0.00131281
1229,8.086501761363637,0.00136859
1230,8.08462499999999,0.00127563
1231,8.084689204545445,0.00140577
1232,8.084617613636354,0.00143676
1233,8.084044886363628,0.00140577
1234,8.084680681818172,0.00161028
1235,8.085456818181807,0.00146154
1236,8.085784602272726,0.00152352
1237,8.085626079545452,0.00147394
1238,8.085428920454545,0.00144295
1239,8.085527272727264,0.00128802
1240,8.085711875,0.00131281
1241,8.08543352272727,0.00135
1242,8.086370681818176,0.0013376
1243,8.086693977272718,0.00138098
1244,8.086982045454539,0.00143056
1245,8.086805340909086,0.00147394
1246,8.08655363636363,0.00138098
1247,8.08704113636363,0.00126943
1248,8.086139374999997,0.00136859
1249,8.086728579545452,0.00131901
1250,8.086866647727275,0.00143056
1251,8.086879204545452,0.00146154
1252,8.086818920454546,0.00130662
1253,8.086400227272726,0.00148014
1254,8.087009431818187,0.00138718
1255,8.086052613636365,0.00143056
1256,8.086410000000004,0.00144295
1257,8.086571363636368,0.00147394
1258,8.085724204545459,0.00135
1259,8.085476477272728,0.00135619
1260,8.086740511363631,0.00137478
1261,8.086810397727268,0.00152971
1262,8.086685397727269,0.00144915
1263,8.08590704545454,0.00131281
1264,8.086231988636364,0.00129422
1265,8.08675022727272,0.00131281
1266,8.086459829545452,0.0013314
1267,8.085945624999995,0.00137478
1268,8.084855852272725,0.00153591
1269,8.085392215909087,0.00138718
1270,8.084512670454544,0.00144295
1271,8.08594846590909,0.00138098
1272,8.086528863636353,0.0013376
1273,8.08599079545454,0.00144915
1274,8.085529999999991,0.00141197
1275,8.085825454545446,0.00149253
1276,8.086058977272721,0.00132521
1277,8.086214147727267,0.00123845
1278,8.087125284090911,0.00131281
1279,8.086328693181823,0.00141816
1280,8.086630397727278,0.00150492
1281,8.08681335227273,0.00149873
1282,8.086646306818187,0.00153591
1283,8.087054318181822,0.00151112
1284,8.086967386363632,0.0013438
1285,8.087515113636359,0.00125704
1286,8.08808613636363,0.00144915
1287,8.087766818181812,0.00139338
1288,8.087187840909086,0.00142436
1289,8.087945795454544,0.00131281
1290,8.08517420454546,0.00143056
1291,8.085667954545459,0.00131901
1292,8.086036136363642,0.00141816
1293,8.085482727272732,0.00162887
1294,8.08470715909091,0.00149873
1295,8.085338977272734,0.00135619
1296,8.085448636363635,0.00131901
1297,8.086767386363638,0.00135619
1298,8.08693159090909,0.00127563
1299,8.086681022727271,0.00142436
1300,8.08637477272727,0.00147394
1301,8.085657727272729,0.00130662
1302,8.086882272727276,0.00152971
1303,8.087412954545458,0.00151112
1304,8.087107840909091,0.00141197
1305,8.08689022727273,0.0013314
1306,8.086926022727276,0.00138098
1307,8.086501022727278,0.00135
1308,8.086889715909093,0.00136859
1309,8.086586875000005,0.00138098
1310,8.086396534090913,0.0013314
1311,8.086476136363641,0.00147394
1312,8.086693125000004,0.00136859
1313,8.08673806818182,0.00128183
1314,8.087206306818187,0.0013438
1315,8.086849488636366,0.00135
1316,8.087127897727276,0.00138718
1317,8.087705738636366,0.00137478
1318,8.08775517045455,0.00144295
1319,8.08666142045455,0.00150492
1320,8.085937897727277,0.00142436
1321,8.086257215909095,0.00142436
1322,8.086729375000006,0.00140577
1323,8.086732215909095,0.00139957
1324,8.08629585227273,0.00131281
1325,8.086094715909097,0.00126324
1326,8.086741250000003,0.00132521
1327,8.086304886363639,0.00136859
1328,8.086060000000002,0.00146154
1329,8.08646681818182,0.00146154
1330,8.08733897727273,0.00141816
1331,8.087945227272726,0.00139957
1332,8.085885965909085,0.00136859
1333,8.086536534090904,0.00131901
1334,8.087217784090903,0.00143676
1335,8.087116079545451,0.00149253
1336,8.086455284090908,0.00139957
1337,8.086287102272722,0.00138718
1338,8.08587613636364,0.00139338
1339,8.086756818181819,0.00139338
1340,8.087328977272731,0.00139957
1341,8.086935909090908,0.00139338
1342,8.086386363636363,0.0013314
1343,8.087226250000004,0.00132521
1344,8.087281193181816,0.00136859
1345,8.087221534090906,0.00130662
1346,8.087162443181818,0.00135
1347,8.087153352272727,0.00150492
1348,8.087051647727273,0.00125704
1349,8.08668573863636,0.00137478
1350,8.087200625,0.00141816
1351,8.086705738636367,0.00145535
1352,8.08724096590909,0.00148633
1353,8.086818806818183,0.00143056
1354,8.085909147727271,0.00150492
1355,8.087050624999996,0.00144915
1356,8.08680590909091,0.00146774
1357,8.086130340909092,0.00146774
1358,8.086976931818185,0.00146774
1359,8.087487215909091,0.00144915
1360,8.086992840909089,0.00131281
1361,8.086594602272728,0.00128802
1362,8.08804875,0.00130662
1363,8.088136818181821,0.00143056
1364,8.08714534090909,0.00139957
1365,8.086970397727272,0.00146154
1366,8.087715227272732,0.00136859
1367,8.087636875000001,0.00132521
1368,8.087959772727265,0.00136859
1369,8.08719386363636,0.00138098
1370,8.087513749999996,0.00144915
1371,8.088265454545452,0.00149253
1372,8.08861545454545,0.00148014
1373,8.088231931818173,0.00150492
1374,8.088190795454551,0.00152352
1375,8.088168636363639,0.00143676
1376,8.087910113636367,0.0015607
1377,8.087707272727277,0.00139957
1378,8.08755045454546,0.00141816
1379,8.087199318181819,0.0013376
1380,8.08695022727272,0.00141816
1381,8.086371249999992,0.00139957
1382,8.08687636363636,0.00149253
1383,8.087255909090901,0.00137478
1384,8.087225795454538,0.00142436
1385,8.08763488636363,0.00126943
1386,8.087983920454535,0.00130662
1387,8.087251534090903,0.00137478
1388,8.087233920454537,0.00140577
1389,8.087421477272725,0.00159168
1390,8.087278806818176,0.00146154
1391,8.086735681818176,0.00148633
1392,8.086901818181813,0.00151732
1393,8.086341022727273,0.00144915
1394,8.08630806818182,0.00143676
1395,8.086206420454543,0.00151112
1396,8.08601431818182,0.0013438
1397,8.086319488636365,0.00139338
1398,8.085972727272733,0.0013376
1399,8.086627272727274,0.00142436
1400,8.08714772727273,0.00135619
1401,8.087276761363638,0.00141816
1402,8.087292613636363,0.00131901
1403,8.087710852272725,0.00126943
1404,8.087474034090903,0.00137478
1405,8.08777289772727,0.00140577
1406,8.08790073863636,0.00142436
1407,8.087218409090907,0.00148633
1408,8.086307556818179,0.00149873
1409,8.086545681818178,0.00141197
1410,8.087486022727267,0.00131901
1411,8.087497954545453,0.00141197
1412,8.08725477272727,0.00141197
1413,8.087541704545451,0.00141197
1414,8.087891136363636,0.00131901
1415,8.08697465909091,0.00131901
1416,8.088828238636367,0.00135
1417,8.088192443181818,0.00140577
1418,8.088304943181818,0.00152352
1419,8.08811744318182,0.00135619
1420,8.087791875000004,0.00148633
1421,8.088563465909091,0.00130662
1422,8.087935227272725,0.00144295
1423,8.087871590909081,0.00148014
1424,8.087392613636359,0.00146774
1425,8.08755056818181,0.00146774
1426,8.087918181818177,0.00142436
1427,8.086943749999993,0.00144295
1428,8.086331534090906,0.00128802
1429,8.08765085227272,0.00148633
1430,8.087938920454539,0.00143056
1431,8.08750880681818,0.00146774
1432,8.087170738636358,0.00136859
1433,8.087468465909089,0.00128183
1434,8.087790340909088,0.0013314
1435,8.087325568181818,0.00131281
1436,8.087994318181817,0.00142436
1437,8.088546647727272,0.00139338
1438,8.08866818181818,0.00138098
1439,8.089198352272728,0.0013314
1440,8.08871846590909,0.00136859
1441,8.088657102272727,0.00142436
1442,8.088806534090915,0.00143056
1443,8.088739488636362,0.00153591
1444,8.088224147727272,0.00143676
1445,8.087476988636366,0.00154211
1446,8.088293693181818,0.00149873
1447,8.088535170454547,0.00137478
1448,8.088619829545454,0.00144295
1449,8.088519829545458,0.00150492
1450,8.08820505681818,0.00138098
1451,8.08771528409091,0.00129422
1452,8.086464431818182,0.00129422
1453,8.087435454545455,0.00138098
1454,8.087746818181817,0.0013438
1455,8.088197386363639,0.00138098
1456,8.088829204545455,0.00152971
1457,8.08875590909091,0.00161028
1458,8.087852954545461,0.00146774
1459,8.087354090909095,0.00141816
1460,8.087619431818185,0.00154211
1461,8.087610965909096,0.00137478
1462,8.087380227272737,0.00132521
1463,8.088017784090916,0.00136859
1464,8.088420681818178,0.00131281
1465,8.088172386363635,0.00135
1466,8.088053068181814,0.00141816
1467,8.087783749999996,0.00139957
1468,8.087770681818178,0.00139957
1469,8.088750795454544,0.00145535
1470,8.087866136363637,0.00142436
1471,8.088299090909095,0.00143676
1472,8.088458750000003,0.00140577
1473,8.088059318181818,0.0015545
1474,8.08759113636364,0.00142436
1475,8.087887159090908,0.00146154
1476,8.088629545454545,0.00135619
1477,8.088388636363636,0.00139957
1478,8.087816477272728,0.00137478
1479,8.087682386363637,0.00130662
1480,8.088086363636362,0.00148014
1481,8.088400000000002,0.00130042
1482,8.087708522727276,0.00139957
1483,8.086733522727279,0.00142436
1484,8.086913068181822,0.00144915
1485,8.087971022727277,0.0013438
1486,8.088202272727274,0.00135619
1487,8.085934659090912,0.0013376
1488,8.088103636363645,0.0013438
1489,8.087774090909095,0.00144295
1490,8.087512727272731,0.00141816
1491,8.087665000000008,0.00154211
1492,8.087832045454551,0.00147394
1493,8.08723323863637,0.00149253
1494,8.08754738636364,0.0013376
1495,8.088216704545458,0.00143056
1496,8.088545681818182,0.00143056
1497,8.088687727272726,0.0013314
1498,8.088629772727272,0.00127563
1499,8.088166136363634,0.00142436
1500,8.087415000000005,0.0013314
1501,8.08730534090909,0.00143676
1502,8.08720931818182,0.00145535
1503,8.086823522727276,0.00144915
1504,8.086555340909088,0.00139338
1505,8.08719965909091,0.00143056
1506,8.08799892045454,0.00149873
1507,8.087108011363632,0.00138718
1508,8.086975624999996,0.0015607
1509,8.087046136363632,0.00147394
1510,8.087039829545455,0.00141816
1511,8.087179659090905,0.00144915
1512,8.086784715909092,0.00140577
1513,8.086430170454546,0.00136859
1514,8.087626193181821,0.00136239
1515,8.087748352272728,0.00152352
1516,8.086789261363636,0.00138098
1517,8.087390397727274,0.00128802
1518,8.086864999999996,0.0013314
1519,8.086948522727262,0.00139338
1520,8.087105340909083,0.00148014
1521,8.086950284090905,0.0013438
1522,8.086961590909086,0.00131281
1523,8.088053124999997,0.00132521
1524,8.087229034090912,0.00128183
1525,8.087802897727272,0.00136239
1526,8.087079034090907,0.00149873
1527,8.087007443181818,0.00148633
1528,8.08795573863636,0.00143676
1529,8.088380170454545,0.00149253
